id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	term_name_final	padj_final	fold_enrichment_final	dataset
GO:0002279	mast cell activation involved in immune response	0.00430494220864251	109	1.32626556751038	0.00264054027904679	0.00911852577475998	136913	33	52	0.975131561850312	0.656415390299371	0.788952070959042	mast cell activation involved in immune response	0.00911852577475998	1.32626556751038	conserved_mouse_in_human
GO:0009052	pentose-phosphate shunt, non-oxidative branch	0.000404816981986833	17	2.1996902050975	0.00264193470414936	0.00911971498630253	48432	5	6	1.28047578828829	0.320542359881218	0.496683389039854	pentose-phosphate shunt, non-oxidative branch	0.00911971498630253	2.1996902050975	conserved_mouse_in_human
GO:0031670	cellular response to nutrient	0.00494467960963368	123	1.30298158250306	0.00265248552281012	0.00915249772173455	80997	45	52	1.32972485706861	0.000459299590670961	0.00351929865611392	cellular response to nutrient	0.00915249772173455	1.30298158250306	conserved_mouse_in_human
GO:0032197	retrotransposition	0.00269530332186537	73	1.41868682617623	0.00265452118705889	0.0091558842373338	84076	24	44	0.838129606879607	0.945892659828015	0.984557852947613	retrotransposition	0.0091558842373338	1.41868682617623	conserved_mouse_in_human
GO:0002183	cytoplasmic translational initiation	0.00234646971527684	65	1.4510077285551	0.00265919419360504	0.00916593612701491	28700	40	50	1.22925675675676	0.0163557196948315	0.0643048553868773	cytoplasmic translational initiation	0.00916593612701491	1.4510077285551	conserved_mouse_in_human
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	0.00476197462115145	119	1.30897456346119	0.00266060160923484	0.00916593612701491	68064	56	70	1.22925675675676	0.00479656046750449	0.023913965361812	somatic diversification of immune receptors via germline recombination within a single locus	0.00916593612701491	1.30897456346119	conserved_mouse_in_human
GO:0016444	somatic cell DNA recombination	0.00476197462115145	119	1.30897456346119	0.00266060160923484	0.00916593612701491	68064	56	70	1.22925675675676	0.00479656046750449	0.023913965361812	somatic cell DNA recombination	0.00916593612701491	1.30897456346119	conserved_mouse_in_human
GO:1905089	regulation of type 2 mitophagy	0.00104747131491802	34	1.70023166735265	0.00266904440897285	0.00919137616650641	161593	10	11	1.39688267813268	0.0611677909648997	0.16596134474544	regulation of type 2 mitophagy	0.00919137616650641	1.70023166735265	conserved_mouse_in_human
GO:0120032	regulation of plasma membrane bounded cell projection assembly	0.0242167999190154	523	1.13124391884798	0.00268755182273579	0.00925144176791928	117399	152	197	1.1855775826588	0.000153329363295799	0.00136301486205119	regulation of plasma membrane bounded cell projection assembly	0.00925144176791928	1.13124391884798	conserved_mouse_in_human
GO:0038001	paracrine signaling	0.000851210371172924	29	1.78456517562023	0.00270447302872077	0.00930569610574126	100052	5	7	1.09755067567568	0.53411390587626	0.68237412070246	paracrine signaling	0.00930569610574126	1.78456517562023	conserved_mouse_in_human
GO:1901858	regulation of mitochondrial DNA metabolic process	0.000121376911439604	8	3.45243274542195	0.00270545568992478	0.00930569610574126	15957	5	5	1.53657094594595	0.116710196415022	0.249908297796959	regulation of mitochondrial DNA metabolic process	0.00930569610574126	3.45243274542195	conserved_mouse_in_human
GO:0003157	endocardium development	0.00200394619940743	57	1.48991029249078	0.00271474443585212	0.0093339490995153	100362	12	12	1.53657094594595	0.0057613301650204	0.0276754161964614	endocardium development	0.0093339490995153	1.48991029249078	conserved_mouse_in_human
GO:0070875	positive regulation of glycogen metabolic process	0.00170689979363151	50	1.53438131355067	0.00271942476391515	0.00934634114547016	115763	18	20	1.38291385135135	0.0123048719608449	0.0516020342732678	positive regulation of glycogen metabolic process	0.00934634114547016	1.53438131355067	conserved_mouse_in_human
GO:0003183	mitral valve morphogenesis	0.00239248534635634	66	1.44499375927267	0.00272467406128978	0.00936067809426492	140639	12	13	1.41837318087318	0.029919559440665	0.101148841472237	mitral valve morphogenesis	0.00936067809426492	1.44499375927267	conserved_mouse_in_human
GO:0006000	fructose metabolic process	0.000549201198358427	21	2.00289942049946	0.0027347603929149	0.00939161487246576	93763	9	14	0.987795608108108	0.64295408954576	0.780774798391968	fructose metabolic process	0.00939161487246576	2.00289942049946	conserved_mouse_in_human
GO:0009169	purine ribonucleoside monophosphate catabolic process	0.000891391797967209	30	1.76288484149684	0.0027548378836439	0.00945682490887243	71903	7	9	1.19511073573574	0.339086938952011	0.516480193756264	purine ribonucleoside monophosphate catabolic process	0.00945682490887243	1.76288484149684	conserved_mouse_in_human
GO:0061888	regulation of astrocyte activation	0.000178569406017612	10	2.93335258918133	0.00275692237736292	0.00946024134626511	15712	3	5	0.921942567567568	0.766096778744279	0.86152408693436	regulation of astrocyte activation	0.00946024134626511	2.93335258918133	conserved_mouse_in_human
GO:0097187	dentinogenesis	0.000208772195527522	11	2.75988730675303	0.00276148482868671	0.00947215471451188	17077	6	7	1.31706081081081	0.235113741483201	0.407333501851507	dentinogenesis	0.00947215471451188	2.75988730675303	conserved_mouse_in_human
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	0.00354396031382461	92	1.35978516816698	0.00276913158576989	0.00949339469192228	131662	26	35	1.1414527027027	0.167301232824844	0.325693427917755	positive regulation of CD4-positive, alpha-beta T cell differentiation	0.00949339469192228	1.35978516816698	conserved_mouse_in_human
GO:0009584	detection of visible light	0.00265629186765574	72	1.41980279285303	0.00276986322962937	0.00949339469192228	107939	22	36	0.939015578078078	0.752974365922917	0.86152408693436	detection of visible light	0.00949339469192228	1.41980279285303	conserved_mouse_in_human
GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	0.000272041262874971	13	2.50310975306124	0.00277575395402102	0.00950959262189924	18835	9	9	1.53657094594595	0.0209201670539676	0.0761171557870586	positive regulation of attachment of spindle microtubules to kinetochore	0.00950959262189924	2.50310975306124	conserved_mouse_in_human
GO:0021678	third ventricle development	0.000304797772003744	14	2.40595538630598	0.00277677914670541	0.00950959262189924	77682	5	5	1.53657094594595	0.116710196415022	0.249908297796959	third ventricle development	0.00950959262189924	2.40595538630598	conserved_mouse_in_human
GO:0050691	regulation of defense response to virus by host	0.00239517761088121	66	1.44336953507356	0.00279355313987789	0.00956326725259736	92375	29	40	1.11401393581081	0.208012537652365	0.378978160165888	regulation of defense response to virus by host	0.00956326725259736	1.44336953507356	conserved_mouse_in_human
GO:0007173	epidermal growth factor receptor signaling pathway	0.0137190124050838	308	1.17597798091675	0.00279729837655047	0.00957226766019825	111594	89	122	1.12094109991139	0.039440485435791	0.123794946154624	epidermal growth factor receptor signaling pathway	0.00957226766019825	1.17597798091675	conserved_mouse_in_human
GO:0016139	glycoside catabolic process	0.000178950659813017	10	2.92710309108473	0.00279838659634351	0.00957226766019825	146482	4	5	1.22925675675676	0.429932517226375	0.580258572200632	glycoside catabolic process	0.00957226766019825	2.92710309108473	conserved_mouse_in_human
GO:0009170	purine deoxyribonucleoside monophosphate metabolic process	0.000587320791010955	22	1.96208866179444	0.0028099628696112	0.00960808170180052	41813	7	12	0.896333051801802	0.78908706161071	0.882252812666377	purine deoxyribonucleoside monophosphate metabolic process	0.00960808170180052	1.96208866179444	conserved_mouse_in_human
GO:1903003	positive regulation of protein deubiquitination	0.000514160910914144	20	2.03752178888528	0.00281420494856968	0.00961879967663426	140998	5	5	1.53657094594595	0.116710196415022	0.249908297796959	positive regulation of protein deubiquitination	0.00961879967663426	2.03752178888528	conserved_mouse_in_human
GO:0019915	lipid storage	0.00803002360567255	189	1.23286721727366	0.00281952790643901	0.0096332021508351	100496	59	82	1.10558153427818	0.115480959433815	0.249908297796959	lipid storage	0.0096332021508351	1.23286721727366	conserved_mouse_in_human
GO:0001573	ganglioside metabolic process	0.0030561712725869	81	1.38828506665478	0.00283536651322379	0.00968350694744342	147562	22	26	1.30017541580042	0.0246131895936212	0.0866851385322792	ganglioside metabolic process	0.00968350694744342	1.38828506665478	conserved_mouse_in_human
GO:0032483	regulation of Rab protein signal transduction	0.000815487571353831	28	1.7985064813901	0.00284506871695905	0.00971282303725998	73171	7	7	1.53657094594595	0.0494154340948797	0.142251589364942	regulation of Rab protein signal transduction	0.00971282303725998	1.7985064813901	conserved_mouse_in_human
GO:0006720	isoprenoid metabolic process	0.00751399148751435	178	1.24085383120554	0.00284818599373891	0.0097196445405196	137686	67	112	0.919198690878378	0.897107090723598	0.95412381618105	isoprenoid metabolic process	0.0097196445405196	1.24085383120554	conserved_mouse_in_human
GO:1903051	negative regulation of proteolysis involved in protein catabolic process	0.00695171022032697	166	1.25079964698681	0.00285974024069563	0.00975524115885372	94662	67	79	1.30316776428327	7.56470349397494e-05	0.000737367562796547	negative regulation of proteolysis involved in protein catabolic process	0.00975524115885372	1.25079964698681	conserved_mouse_in_human
GO:0042180	ketone metabolic process	0.0194718499818547	426	1.14597120854373	0.00287762685800918	0.00981240253702776	119722	146	220	1.01972435503686	0.372843841126363	0.548374049141823	ketone metabolic process	0.00981240253702776	1.14597120854373	conserved_mouse_in_human
GO:0042307	positive regulation of protein import into nucleus	0.00413644198768568	105	1.32963881181511	0.00288990079917096	0.00985038792810038	107661	38	40	1.45974239864865	8.38054949073145e-06	0.000104576253343395	positive regulation of protein import into nucleus	0.00985038792810038	1.32963881181511	conserved_mouse_in_human
GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	0.00314770486238084	83	1.38119631123274	0.0028970120303886	0.0098707530341016	150060	19	26	1.12287876819127	0.262243928665295	0.441156567027031	regulation of leukocyte adhesion to vascular endothelial cell	0.0098707530341016	1.38119631123274	conserved_mouse_in_human
GO:0060352	cell adhesion molecule production	0.000855543388638736	29	1.77552699920799	0.00290023180056815	0.00987784830899389	82785	8	9	1.36584084084084	0.122014858707509	0.254612937980471	cell adhesion molecule production	0.00987784830899389	1.77552699920799	conserved_mouse_in_human
GO:0006527	L-arginine catabolic process	0.000855568578621647	29	1.7754747234514	0.00290140416916527	0.00987796754574693	84023	8	8	1.53657094594595	0.0321529105710278	0.105456204044326	L-arginine catabolic process	0.00987796754574693	1.7754747234514	conserved_mouse_in_human
GO:0070278	extracellular matrix constituent secretion	0.0020534874068789	58	1.47947377756825	0.00290457791486789	0.00988366730118012	98819	10	11	1.39688267813268	0.0611677909648997	0.16596134474544	extracellular matrix constituent secretion	0.00988366730118012	1.47947377756825	conserved_mouse_in_human
GO:1903241	U2-type prespliceosome assembly	0.00117423649986429	37	1.65050738018979	0.00290535436038144	0.00988366730118012	27827	23	25	1.41364527027027	0.00217409668697273	0.0127151715329011	U2-type prespliceosome assembly	0.00988366730118012	1.65050738018979	conserved_mouse_in_human
GO:0019724	B cell mediated immunity	0.00700208882452764	167	1.24928112334803	0.00291369020110156	0.00990814385143579	58031	76	120	0.973161599099099	0.693457262473853	0.820975507713388	B cell mediated immunity	0.00990814385143579	1.24928112334803	conserved_mouse_in_human
GO:1902425	positive regulation of attachment of mitotic spindle microtubules to kinetochore	0.000241546065320193	12	2.60227147378772	0.00291502736606782	0.0099088112228176	20394	8	8	1.53657094594595	0.0321529105710278	0.105456204044326	positive regulation of attachment of mitotic spindle microtubules to kinetochore	0.0099088112228176	2.60227147378772	conserved_mouse_in_human
GO:0150105	protein localization to cell-cell junction	0.00184028551881602	53	1.50855789925733	0.00291653420737595	0.00991005461309083	63457	17	24	1.08840442004505	0.360485701882437	0.531231205956092	protein localization to cell-cell junction	0.00991005461309083	1.50855789925733	conserved_mouse_in_human
GO:0033622	integrin activation	0.002662288104804	72	1.4166049893417	0.00291896132746416	0.00991442281150812	163492	22	26	1.30017541580042	0.0246131895936212	0.0866851385322792	integrin activation	0.00991442281150812	1.4166049893417	conserved_mouse_in_human
GO:0046130	purine ribonucleoside catabolic process	0.000552800642673259	21	1.989857965089	0.00294426313287675	0.00999645242730047	119756	4	5	1.22925675675676	0.429932517226375	0.580258572200632	purine ribonucleoside catabolic process	0.00999645242730047	1.989857965089	conserved_mouse_in_human
GO:0051595	response to methylglyoxal	0.000123148720372714	8	3.40276068093939	0.0029507928247035	0.0100147071834896	12984	4	5	1.22925675675676	0.429932517226375	0.580258572200632	response to methylglyoxal	0.0100147071834896	3.40276068093939	conserved_mouse_in_human
GO:1902423	regulation of attachment of mitotic spindle microtubules to kinetochore	0.000409388623479948	17	2.1751262713757	0.00295297125453511	0.0100181856818896	44493	9	10	1.38291385135135	0.0867006549358806	0.205736390196209	regulation of attachment of mitotic spindle microtubules to kinetochore	0.0100181856818896	2.1751262713757	conserved_mouse_in_human
GO:0032205	negative regulation of telomere maintenance	0.00231430448993612	64	1.44854102099188	0.00295468126524555	0.0100200729358288	74159	29	35	1.27315878378378	0.0172728761982527	0.0669410663908187	negative regulation of telomere maintenance	0.0100200729358288	1.44854102099188	conserved_mouse_in_human
